algo,noise,project,test #,instance,most or all,wasted effort, precision, recall, HS wasted effort
comp/test prob,00,ant,40,10,most,0,1.0,1.0,0
comp/test prob,05,ant,40,10,most,0,0.9996113802796027,0.9998269573052537,0
comp/test prob,10,ant,40,10,most,0,0.9920826932149196,0.9964885208653427,0
comp/test prob,15,ant,40,10,most,0,0.9501616489793973,0.9775364188524727,0
comp/test prob,20,ant,40,10,most,0,0.8209338122113384,0.9133723419437424,0
comp/test prob,30,ant,40,10,most,0,0.33274941654540763,0.5377524143988601,0
comp/test prob,40,ant,40,10,most,0,0.07420572391807362,0.15928577047119435,2
comp/test prob,50,ant,40,10,most,0,0.014705882352951739,0.034482758620708945,3
comp prob,none,ant,40,10,most,0,0.9738054586185035,0.9833816831764607,0
barinel,none,ant,40,11,most,2,0.9895475678414508,0.39438706408834373,2
comp/test prob,00,ant,40,11,most,11,1.0,0.4,0
comp/test prob,05,ant,40,11,most,11,0.9445232675407993,0.3899700631673999,11
comp/test prob,10,ant,40,11,most,11,0.8818008467729271,0.37972396836074984,11
comp/test prob,15,ant,40,11,most,11,0.8176303612249187,0.36896314844561207,11
comp/test prob,20,ant,40,11,most,11,0.7565030573461003,0.3573458235753995,11
comp/test prob,30,ant,40,11,most,11,0.6507055281315384,0.3302354321845487,11
comp/test prob,40,ant,40,11,most,11,0.5643926788685832,0.2961367770098298,11
comp/test prob,50,ant,40,11,most,11,0.4871794871794813,0.25333333333331476,11
comp prob,none,ant,40,11,most,2,0.9582346505953478,0.3702751224669098,2
barinel,none,ant,40,12,most,0,0.8404051466039009,0.5333236435398503,0
comp/test prob,00,ant,40,12,most,0,1.0,0.7,0
comp/test prob,05,ant,40,12,most,0,0.9583897845821182,0.6698348819317619,0
comp/test prob,10,ant,40,12,most,0,0.9198004604757358,0.6400534045393254,0
comp/test prob,15,ant,40,12,most,0,0.8846814020717928,0.6114470055674115,0
comp/test prob,20,ant,40,12,most,0,0.8531278331822494,0.5844720496893999,0
comp/test prob,30,ant,40,12,most,0,0.8000201085862231,0.5360053890197088,0
comp/test prob,40,ant,40,12,most,0,0.7580993520518865,0.4943661971831516,0
comp/test prob,50,ant,40,12,most,6,0.7244897959183625,0.45806451612901083,3
comp prob,none,ant,40,12,most,3,0.5127005321784626,0.20794843593014442,3
barinel,none,ant,40,13,most,9,0.33363546681887757,0.05068590325540138,9
comp/test prob,00,ant,40,13,most,18,1.0,0.27777777777777785,0
comp/test prob,05,ant,40,13,most,18,0.9739786915227373,0.2727262697908566,18
comp/test prob,10,ant,40,13,most,18,0.9457786636554888,0.26704935286908504,18
comp/test prob,15,ant,40,13,most,18,0.9150163235028841,0.26051211742189384,18
comp/test prob,20,ant,40,13,most,18,0.8809217105526346,0.2526752027171602,18
comp/test prob,30,ant,40,13,most,18,0.7964109690366203,0.22973916423468127,18
comp/test prob,40,ant,40,13,most,18,0.6720417810308987,0.18876252905051003,18
comp/test prob,50,ant,40,13,most,18,0.4910226385636222,0.1270193861066233,18
comp prob,none,ant,40,13,most,9,0.01851137031606058,0.0023355803868286263,9
barinel,none,ant,40,14,most,0,0.1338227955431066,0.19208775035155257,2
comp/test prob,00,ant,40,14,most,0,1.0,1.0,0
comp/test prob,05,ant,40,14,most,0,0.9898975321114428,0.9933381607530953,0
comp/test prob,10,ant,40,14,most,0,0.9123904881098106,0.9406451612900941,0
comp/test prob,15,ant,40,14,most,0,0.7221813905628415,0.7982128350933032,0
comp/test prob,20,ant,40,14,most,0,0.47761194029840454,0.5818181818180815,0
comp/test prob,30,ant,40,14,most,0,0.15360501567368062,0.216403785488567,0
comp/test prob,40,ant,40,14,most,0,0.04599659284486205,0.06835443037958382,2
comp/test prob,50,ant,40,14,most,0,0.014084507042253508,0.021276595744680864,14
comp prob,none,ant,40,14,most,0,0.7507727246477949,0.776206494208672,0
barinel,none,ant,40,15,most,5,0.8478771007931754,0.1417042507750522,5
comp/test prob,00,ant,40,15,most,14,1.0,0.25,0
comp/test prob,05,ant,40,15,most,11,0.9809472244884767,0.24625244042982344,13
comp/test prob,10,ant,40,15,most,11,0.9545448427284996,0.24112408417596568,13
comp/test prob,15,ant,40,15,most,11,0.9204140109617036,0.23444198264196883,13
comp/test prob,20,ant,40,15,most,11,0.8786868471539505,0.2260697111165358,13
comp/test prob,30,ant,40,15,most,11,0.7743493264189428,0.20362966897306337,13
comp/test prob,40,ant,40,15,most,6,0.6425795783382247,0.1714815250647421,13
comp/test prob,50,ant,40,15,most,8,0.4784172661870445,0.12690839694656442,13
comp prob,none,ant,40,15,most,5,0.508383247800637,0.12676627415975658,5
barinel,none,ant,40,16,most,16,0.5915625312842931,0.33859180310293335,16
comp/test prob,00,ant,40,16,most,19,1.0,0.5,0
comp/test prob,05,ant,40,16,most,0,0.9888616709251042,0.4999388750198641,0
comp/test prob,10,ant,40,16,most,0,0.949824701389289,0.49880692371305674,0
comp/test prob,15,ant,40,16,most,0,0.8734309148526487,0.49273511625073635,1
comp/test prob,20,ant,40,16,most,0,0.7551565637289328,0.4734030656562281,1
comp/test prob,30,ant,40,16,most,0,0.45315898032269625,0.359536473997979,1
comp/test prob,40,ant,40,16,most,0,0.22442937954731623,0.19810382858849263,3
comp/test prob,50,ant,40,16,most,16,0.10869565217391283,0.09615384615384602,9
comp prob,none,ant,40,16,most,16,0.8581888327231968,0.42917235751141025,16
barinel,none,ant,40,17,most,2,0.6099366758025017,0.3779712923658,2
comp/test prob,00,ant,40,17,most,31,1.0,0.5,0
comp/test prob,05,ant,40,17,most,0,0.9980408008262239,0.49981532099425063,0
comp/test prob,10,ant,40,17,most,0,0.9763848246200785,0.49626560421634514,0
comp/test prob,15,ant,40,17,most,0,0.8901438199132622,0.47684226891023573,0
comp/test prob,20,ant,40,17,most,0,0.699512412759993,0.41920513359171174,0
comp/test prob,30,ant,40,17,most,0,0.2746348430567999,0.21366453135294403,1
comp/test prob,40,ant,40,17,most,0,0.10723794753350678,0.09286392896005863,8
comp/test prob,50,ant,40,17,most,31,0.05446535843013075,0.049311094996385404,29
comp prob,none,ant,40,17,most,0,0.9763874073346199,0.49509102609867733,1
barinel,none,ant,40,18,most,4,0.9114805455586956,0.17862862411937172,4
comp/test prob,00,ant,40,18,most,9,1.0,0.2916666666666667,0
comp/test prob,05,ant,40,18,most,2,0.9836176862621594,0.2873139656061329,4
comp/test prob,10,ant,40,18,most,2,0.9615762243667463,0.28243078023036355,4
comp/test prob,15,ant,40,18,most,2,0.9311350868325161,0.2766517613359238,4
comp/test prob,20,ant,40,18,most,2,0.8889231599644889,0.269358381232748,4
comp/test prob,30,ant,40,18,most,2,0.7572148829675617,0.24611384846560028,4
comp/test prob,40,ant,40,18,most,2,0.5697270104314474,0.2045092415551743,4
comp/test prob,50,ant,40,18,most,5,0.38461538461527595,0.14981273408237097,8
comp prob,none,ant,40,18,most,4,0.9760226998173613,0.26220014330856073,4
barinel,none,ant,40,19,most,18,0.5437401753425253,0.17435091149499388,18
comp/test prob,00,ant,40,19,most,21,1.0,0.25,0
comp/test prob,05,ant,40,19,most,4,0.9880044282778371,0.24996833950684846,5
comp/test prob,10,ant,40,19,most,4,0.9424325363425897,0.249364472297336,5
comp/test prob,15,ant,40,19,most,4,0.8494205475211577,0.24607234006188902,5
comp/test prob,20,ant,40,19,most,4,0.7093295653142992,0.23569822324363457,5
comp/test prob,30,ant,40,19,most,4,0.40302443884589345,0.17962704568538276,6
comp/test prob,40,ant,40,19,most,4,0.21197789385622673,0.10764172274921298,6
comp/test prob,50,ant,40,19,most,14,0.11740890688255504,0.06041666666665517,12
comp prob,none,ant,40,19,most,18,0.4700329865613724,0.12057805114423054,18
barinel,none,ant,40,20,most,0,0.13689561633399475,0.18489279744635856,1
comp/test prob,00,ant,40,20,most,0,1.0,1.0,0
comp/test prob,05,ant,40,20,most,0,0.9845548761232581,0.9901404587646248,0
comp/test prob,10,ant,40,20,most,0,0.8686844613913811,0.9128474830951241,0
comp/test prob,15,ant,40,20,most,0,0.6173196290806343,0.7196109735914444,0
comp/test prob,20,ant,40,20,most,0,0.35674470457071134,0.4698972099852159,0
comp/test prob,30,ant,40,20,most,0,0.09529895532355932,0.14517904004085494,1
comp/test prob,40,ant,40,20,most,0,0.026127346622746035,0.04178272980492898,3
comp/test prob,50,ant,40,20,most,0,0.007575757575752748,0.01234567901233927,33
comp prob,none,ant,40,20,most,0,0.6220102707751152,0.6227375269491197,0
barinel,none,cdt,10,0,all,2,0.19211298994985204,0.11099011142294063,2
comp/test prob,00,cdt,10,0,all,0,1.0,1.0,0
comp/test prob,05,cdt,10,0,all,0,0.8000000000000845,0.7958115183246911,0
comp/test prob,10,cdt,10,0,all,0,0.6631578947368881,0.6528497409326831,0
comp/test prob,15,cdt,10,0,all,0,0.5608247422678653,0.5456369107320133,0
comp/test prob,20,cdt,10,0,all,0,0.4800000000000207,0.46153846153850003,0
comp/test prob,30,cdt,10,0,all,0,0.35813953488367134,0.3369803063456628,2
comp/test prob,40,cdt,10,0,all,0,0.26896551724130013,0.24840764331202667,2
comp/test prob,50,cdt,10,0,all,6,0.19999999999999996,0.18181818181818174,2
comp prob,none,cdt,10,0,all,7,0.15600250361451087,0.09181990082720837,7
barinel,none,cdt,10,1,all,3,0.17852080685871277,0.10369168403619132,1
comp/test prob,00,cdt,10,1,all,0,1.0,1.0,0
comp/test prob,05,cdt,10,1,all,0,0.7187723054961037,0.7081575246132511,0
comp/test prob,10,cdt,10,1,all,0,0.5489833641404697,0.5284697508896722,0
comp/test prob,15,cdt,10,1,all,0,0.434768533505932,0.40970103721774637,0
comp/test prob,20,cdt,10,1,all,0,0.35249042145587167,0.3262411347516964,0
comp/test prob,30,cdt,10,1,all,0,0.24166179052065445,0.2175974710220136,0
comp/test prob,40,cdt,10,1,all,0,0.17034700315492438,0.15041782729837583,4
comp/test prob,50,cdt,10,1,all,21,0.12056737588652484,0.1049382716049383,4
comp prob,none,cdt,10,1,all,25,0.08813364846591373,0.04826755826173355,20
barinel,none,cdt,10,2,all,0,0.7417582420250991,0.8011869441685162,0
comp/test prob,00,cdt,10,2,all,0,1.0,1.0,0
comp/test prob,05,cdt,10,2,all,0,0.9917582417582413,0.9944903581267216,0
comp/test prob,10,cdt,10,2,all,0,0.9642857142856753,0.9759036144578047,0
comp/test prob,15,cdt,10,2,all,0,0.9145569620251975,0.9413680781758117,0
comp/test prob,20,cdt,10,2,all,0,0.8421052631578049,0.8888888888888221,0
comp/test prob,30,cdt,10,2,all,0,0.6447368421051588,0.731343283582,0
comp/test prob,40,cdt,10,2,all,0,0.42857142857154423,0.529411764706,0
comp/test prob,50,cdt,10,2,all,0,0.25,0.3333333333333333,0
comp prob,none,cdt,10,2,all,0,0.8674065428424111,0.8743008545189802,0
barinel,none,cdt,10,3,all,0,0.598144018047324,0.5170882258493705,0
comp/test prob,00,cdt,10,3,all,0,1.0,1.0,0
comp/test prob,05,cdt,10,3,all,0,0.8021108179420192,0.8000000000000678,0
comp/test prob,10,cdt,10,3,all,0,0.6684350132627217,0.6631578947369605,0
comp/test prob,15,cdt,10,3,all,0,0.568740198640983,0.5608247422681459,0
comp/test prob,20,cdt,10,3,all,0,0.4897959183674616,0.48000000000012416,0
comp/test prob,30,cdt,10,3,all,0,0.36974789915983297,0.3581395348838939,2
comp/test prob,40,cdt,10,3,all,0,0.2805755395680041,0.2689655172410388,2
comp/test prob,50,cdt,10,3,all,3,0.21052631578947384,0.20000000000000015,2
comp prob,none,cdt,10,3,all,1,0.5486018018731,0.3981716242055121,1
barinel,none,cdt,10,4,all,0,0.2117639832874407,0.2117639832874407,0
comp/test prob,00,cdt,10,4,all,0,1.0,1.0,0
comp/test prob,05,cdt,10,4,all,0,0.3958333333335146,0.3958333333335146,0
comp/test prob,10,cdt,10,4,all,0,0.23684210526292906,0.23684210526292906,0
comp/test prob,15,cdt,10,4,all,0,0.16346153846170572,0.16346153846170572,0
comp/test prob,20,cdt,10,4,all,0,0.12121212121212126,0.12121212121212126,0
comp/test prob,30,cdt,10,4,all,0,0.07446808510644473,0.07446808510644473,0
comp/test prob,40,cdt,10,4,all,0,0.04918032786889999,0.04918032786889999,0
comp/test prob,50,cdt,10,4,all,0,0.03333333333333332,0.03333333333333332,0
comp prob,none,cdt,10,4,all,0,0.5944717317628172,0.5944717317628172,0
barinel,none,cdt,10,5,all,2,0.16092715292361667,0.08836363672743162,2
comp/test prob,00,cdt,10,5,all,0,1.0,1.0,0
comp/test prob,05,cdt,10,5,all,0,0.8253234750463297,0.823800738007503,0
comp/test prob,10,cdt,10,5,all,0,0.7105263157895397,0.7063953488372741,0
comp/test prob,15,cdt,10,5,all,0,0.6254523522317802,0.6187350835324048,0
comp/test prob,20,cdt,10,5,all,0,0.5573770491801103,0.548387096773966,0
comp/test prob,30,cdt,10,5,all,0,0.4498432601880211,0.43749999999994377,1
comp/test prob,40,cdt,10,5,all,0,0.363636363636444,0.34951456310688006,1
comp/test prob,50,cdt,10,5,all,2,0.2894736842105262,0.2749999999999999,1
comp prob,none,cdt,10,5,all,2,0.020848435278520643,0.010545361841975421,2
barinel,none,cdt,10,6,all,2,0.5402166262554364,0.27010831312771816,0
comp/test prob,00,cdt,10,6,all,0,1.0,0.5,0
comp/test prob,05,cdt,10,6,all,0,0.8444444444445066,0.4222222222222533,0
comp/test prob,10,cdt,10,6,all,0,0.72,0.35999999999999993,0
comp/test prob,15,cdt,10,6,all,0,0.6181818181816909,0.3090909090908455,0
comp/test prob,20,cdt,10,6,all,0,0.53333333333352,0.2666666666667601,0
comp/test prob,30,cdt,10,6,all,0,0.39999999999996005,0.19999999999997997,0
comp/test prob,40,cdt,10,6,all,0,0.3,0.14999999999999997,0
comp/test prob,50,cdt,10,6,all,0,0.22222222222222218,0.11111111111111113,0
comp prob,none,cdt,10,6,all,2,0.7954347210949757,0.39771736054748785,1
barinel,none,cdt,10,7,all,3,0.5526265574716394,0.21066442602096885,0
comp/test prob,00,cdt,10,7,all,0,1.0,0.5,0
comp/test prob,05,cdt,10,7,all,0,0.8045977011493896,0.4367816091954053,0
comp/test prob,10,cdt,10,7,all,0,0.6509945750454577,0.369230769230884,0
comp/test prob,15,cdt,10,7,all,0,0.5318039624604382,0.30815709969766386,0
comp/test prob,20,cdt,10,7,all,0,0.4385964912280723,0.2564102564102352,0
comp/test prob,30,cdt,10,7,all,0,0.3050108932457703,0.17834394904432968,3
comp/test prob,40,cdt,10,7,all,0,0.21560574948696679,0.12500000000019154,13
comp/test prob,50,cdt,10,7,all,16,0.1523809523809525,0.08743169398907127,13
comp prob,none,cdt,10,7,all,5,0.7131651054270475,0.29293164034051716,5
barinel,none,cdt,10,8,all,2,0.5227649720197953,0.30528752243508,0
comp/test prob,00,cdt,10,8,all,11,1.0,0.5,0
comp/test prob,05,cdt,10,8,all,0,0.7468553459119279,0.47123015873011953,0
comp/test prob,10,cdt,10,8,all,0,0.572033898304957,0.4115853658536277,0
comp/test prob,15,cdt,10,8,all,0,0.44939577039261547,0.3475467289718309,0
comp/test prob,20,cdt,10,8,all,0,0.36036036036028063,0.28985507246372594,0
comp/test prob,30,cdt,10,8,all,0,0.24171270718214044,0.20068807339433933,3
comp/test prob,40,cdt,10,8,all,0,0.16728624535302788,0.13975155279491397,9
comp/test prob,50,cdt,10,8,all,11,0.11666666666666653,0.09722222222222206,9
comp prob,none,cdt,10,8,all,4,0.395144347286547,0.37846420935366715,4
barinel,none,cdt,10,9,all,1,0.39557485040659734,0.2873087768087268,1
comp/test prob,00,cdt,10,9,all,0,1.0,1.0,0
comp/test prob,05,cdt,10,9,all,0,0.7125000000001155,0.7087696335079647,0
comp/test prob,10,cdt,10,9,all,0,0.5741379310345313,0.5663265306122971,0
comp/test prob,15,cdt,10,9,all,0,0.4834374999998573,0.47279951100229417,0
comp/test prob,20,cdt,10,9,all,0,0.41538461538497984,0.4029850746272387,0
comp/test prob,30,cdt,10,9,all,0,0.31455696202595934,0.30084745762777115,2
comp/test prob,40,cdt,10,9,all,0,0.23999999999935637,0.22680412371070482,2
comp/test prob,50,cdt,10,9,all,8,0.18103448275862055,0.16935483870967727,2
comp prob,none,cdt,10,9,all,2,0.5177422440237315,0.5131354307469861,2
barinel,none,cdt,10,10,all,2,0.5667571087549815,0.31706596819283683,3
comp/test prob,00,cdt,10,10,all,11,1.0,0.5,0
comp/test prob,05,cdt,10,10,all,0,0.8599137931034123,0.47727272727269565,0
comp/test prob,10,cdt,10,10,all,0,0.687499999999906,0.41949152542369605,0
comp/test prob,15,cdt,10,10,all,0,0.5312500000005442,0.34786476868360877,0
comp/test prob,20,cdt,10,10,all,0,0.40677966101694923,0.27906976744186063,0
comp/test prob,30,cdt,10,10,all,0,0.24202127659539102,0.17366412213716537,2
comp/test prob,40,cdt,10,10,all,0,0.1489361702126445,0.10824742268032433,2
comp/test prob,50,cdt,10,10,all,11,0.09375000000000004,0.06818181818181825,6
comp prob,none,cdt,10,10,all,0,0.6972149257151782,0.4260836357456094,1
barinel,none,cdt,10,11,all,2,0.08650529386602135,0.08650529386602135,1
comp/test prob,00,cdt,10,11,all,0,1.0,1.0,0
comp/test prob,05,cdt,10,11,all,0,0.5588235294117205,0.5588235294117205,0
comp/test prob,10,cdt,10,11,all,0,0.3749999999998125,0.3749999999998125,0
comp/test prob,15,cdt,10,11,all,0,0.27419354838700005,0.27419354838700005,0
comp/test prob,20,cdt,10,11,all,0,0.210526315789,0.210526315789,0
comp/test prob,30,cdt,10,11,all,0,0.13461538461506728,0.13461538461506728,0
comp/test prob,40,cdt,10,11,all,0,0.09090909090904548,0.09090909090904548,0
comp/test prob,50,cdt,10,11,all,0,0.0625,0.0625,0
comp prob,none,cdt,10,11,all,0,0.5703121917766467,0.5703121917766467,0
barinel,none,cdt,10,12,all,1,0.06741563028959027,0.06741563028959027,1
comp/test prob,00,cdt,10,12,all,0,1.0,1.0,0
comp/test prob,05,cdt,10,12,all,0,0.4042553191487575,0.4042553191487575,0
comp/test prob,10,cdt,10,12,all,0,0.24324324324324328,0.24324324324324328,0
comp/test prob,15,cdt,10,12,all,0,0.16831683168316838,0.16831683168316838,0
comp/test prob,20,cdt,10,12,all,0,0.125,0.125,0
comp/test prob,30,cdt,10,12,all,0,0.07692307692316926,0.07692307692316926,0
comp/test prob,40,cdt,10,12,all,0,0.05084745762716609,0.05084745762716609,0
comp/test prob,50,cdt,10,12,all,0,0.034482758620689634,0.034482758620689634,0
comp prob,none,cdt,10,12,all,4,0.008094179729224035,0.008094179729224035,4
barinel,none,cdt,10,13,all,2,0.49140953745502336,0.262577795161393,0
comp/test prob,00,cdt,10,13,all,22,1.0,0.5,0
comp/test prob,05,cdt,10,13,all,0,0.6983154670751583,0.44015444015446903,0
comp/test prob,10,cdt,10,13,all,0,0.4615384615385381,0.33510638297873724,0
comp/test prob,15,cdt,10,13,all,0,0.3168316831684019,0.24682395644284638,0
comp/test prob,20,cdt,10,13,all,0,0.2278481012649102,0.18367346938705886,0
comp/test prob,30,cdt,10,13,all,0,0.13084112149540755,0.10814606741580016,5
comp/test prob,40,cdt,10,13,all,0,0.08176100628900142,0.0679442508708211,13
comp/test prob,50,cdt,10,13,all,22,0.05309734513274326,0.044117647058823435,13
comp prob,none,cdt,10,13,all,1,0.930533642622543,0.4664027500485541,1
barinel,none,cdt,20,0,all,4,0.2088451202460866,0.12320862782243547,4
comp/test prob,00,cdt,20,0,all,0,1.0,1.0,0
comp/test prob,05,cdt,20,0,all,0,0.7726160758864289,0.835733222053314,0
comp/test prob,10,cdt,20,0,all,0,0.5673412867488843,0.6810997442454038,0
comp/test prob,15,cdt,20,0,all,0,0.4625652565257831,0.5906147481038656,0
comp/test prob,20,cdt,20,0,all,0,0.40897615708257523,0.5390018484286765,0
comp/test prob,30,cdt,20,0,all,0,0.35844350091672295,0.4824717495778561,0
comp/test prob,40,cdt,20,0,all,0,0.33176470588237167,0.4445510623715235,6
comp/test prob,50,cdt,20,0,all,8,0.3098802395209491,0.40748031496061227,21
comp prob,none,cdt,20,0,all,5,0.0031306525802304204,0.0015689122378518604,5
barinel,none,cdt,20,1,all,4,0.31522267950743876,0.22000749531234962,4
comp/test prob,00,cdt,20,1,all,0,1.0,1.0,0
comp/test prob,05,cdt,20,1,all,0,0.7166685113818362,0.7306617790376592,0
comp/test prob,10,cdt,20,1,all,0,0.5794611218829635,0.6067415730339613,0
comp/test prob,15,cdt,20,1,all,0,0.49006797408009756,0.5232071433819427,0
comp/test prob,20,cdt,20,1,all,0,0.4216394273407236,0.45476906258540667,0
comp/test prob,30,cdt,20,1,all,0,0.3153922849484223,0.33941669981261885,0
